HorseName,Rank,HorseNum,Age,Weight,HorseWeight,Top1Win,Top2Win,Distance,S1F,Cornor3,G3F,Cornor4,HorseWin,HorseRankInTop2,HorseRankInTop3,Cutted,Male,Female,Good,Rain,Fog
에코빌,3,7,3,55,465,14.3,9.2,1700,14.6,64.9,72.8,80.2,0,0,1,0,1,0,1,0,0
수리수리마,4,12,3,54,479,12.2,3.5,1700,15,65.3,73,80.4,0,0,0,0,0,1,1,0,0
천년의비,5,11,4,55,487,8.2,1.8,1700,14.8,64.9,72.5,79.9,0,0,0,0,0,1,1,0,0
골드블루매직,6,2,5,53,453,10.7,9.2,1700,14.4,64.9,72.8,80.3,0,0,0,0,0,1,1,0,0
인천스피드,7,5,4,57,466,7.8,3.5,1700,14.9,65.5,73.2,80.5,0,0,0,1,0,0,1,0,0
관악함성,8,4,6,55,458,12.2,55.5,1700,14.6,66.2,74,81.3,0,0,0,1,0,0,1,0,0
라이즈앤샤인,9,8,5,52,487,12.2,5.5,1700,14.3,64.7,72.4,79.8,0,0,0,0,0,1,1,0,0
킹오브룰즈,10,10,4,57,528,5.2,1.5,1700,14.3,64.7,72.4,79.8,0,0,0,0,1,0,1,0,0
인동샘,11,1,3,54,496,7.1,1.1,1700,15.1,65.3,73.2,80.8,0,0,0,0,1,0,1,0,0
시스푸마캡틴,12,9,4,54,507,12.2,5.5,1700,15,66.6,74.3,81.9,0,0,0,1,0,0,1,0,0
레전드스톰,1,6,3,56,521,1.9,1,1700,13.8,61.7,69.7,77.3,1,1,1,0,1,0,1,0,0
금아킹덤,2,2,4,55,500,22.4,3.7,1700,14.7,63.3,71.1,78.5,0,1,1,0,1,0,1,0,0
구름손짓해,3,1,5,54,465,14.9,5.1,1700,14,62,70,77.6,0,0,1,1,0,0,1,0,0
천괴성,4,12,4,55,485,10.7,2.1,1700,14.1,62.6,70.5,78,0,0,0,1,0,0,1,0,0
무도,5,4,4,54,471,22,1.8,1700,14.4,62.8,70.7,78.2,0,0,0,0,1,0,1,0,0
라온칸,6,11,4,54,487,14,5.1,1700,15,63.5,71.2,79,0,0,0,1,0,0,1,0,0
머니대륙,7,7,5,53,448,17.2,5.1,1700,14.1,62.4,70.4,77.9,0,0,0,0,0,1,1,0,0
업라이트,8,9,4,56,474,16,8.6,1700,15,63.6,71.4,78.9,0,0,0,0,1,0,1,0,0
호크행진곡,9,3,4,54,469,14,4.9,1700,14.7,63.3,71.2,78.8,0,0,0,0,1,0,1,0,0
기동대장,10,5,5,57,476,9.7,5.1,1700,14.4,62.8,70.7,78.3,0,0,0,1,0,0,1,0,0
대변화,11,10,5,56,497,14.9,8.6,1700,14.3,62.9,70.8,78.5,0,0,0,1,0,0,1,0,0
원더풀마리아,12,8,4,53,474,28,8.6,1700,14.1,61.9,69.9,77.7,0,0,0,0,0,1,1,0,0
우리,1,9,4,56,497,9.3,1.7,1900,13.6,75,83,90.7,1,1,1,0,1,0,1,0,0
조우니가,2,5,4,52,447,2.3,10.3,1900,13.9,76.2,84.2,91.7,0,1,1,0,0,1,1,0,0
레이먼드,3,11,4,57,485,8.6,3.3,1900,14,76.1,83.9,91.4,0,0,1,0,1,0,1,0,0
원더풀이블,4,3,4,55,492,17.9,14.5,1900,13.6,75.9,83.8,91.4,0,0,0,0,1,0,1,0,0
명진플라이,5,12,3,55,507,21.2,2.4,1900,13.6,75.3,83.2,91.2,0,0,0,1,0,0,1,0,0
플라잉포드,6,10,4,54,522,6.3,1.4,1900,13.6,75.7,83.6,91.2,0,0,0,0,1,0,1,0,0
인천치프,7,1,4,54,507,19.4,14.5,1900,13.6,74.7,82.7,90.5,0,0,0,0,1,0,1,0,0
이겨주마,8,2,5,57,556,23.3,2.9,1900,13.6,75.7,83.6,91.2,0,0,0,1,0,0,1,0,0
레드블레이드,9,7,4,57,517,12.3,1.4,1900,13.6,75.3,83.3,90.9,0,0,0,1,0,0,1,0,0
스마티블루,10,8,5,54,511,33.3,14.5,1900,13.6,76.8,84.6,92.5,0,0,0,1,0,0,1,0,0
삼삼빅토리,11,4,5,56,506,12.9,2.9,1900,13.5,74.7,82.7,90.5,0,0,0,1,0,0,1,0,0
크레이지위키,12,6,5,55,463,21.2,14.5,1900,13.5,75.3,83.3,91.1,0,0,0,0,1,0,1,0,0
청담도끼,1,8,6,59,474,12.3,10.4,2000,13.3,75,88.2,94.7,1,1,1,1,0,0,1,0,0
티즈플랜,2,2,5,58,494,19.1,6.9,2000,13.8,76.2,89.2,95.7,0,1,1,0,1,0,1,0,0
샴로커,3,3,7,59,509,23.4,3,2000,14,76.4,89.4,95.8,0,0,1,0,1,0,1,0,0
[부]록하드세븐,4,10,6,54,511,20.4,5.2,2000,14.3,76.5,89.7,96.2,0,0,0,1,0,0,1,0,0
흑전사,5,1,4,54,489,13.4,10.4,2000,13.5,75.9,88.9,95.3,0,0,0,0,1,0,1,0,0
플라잉뮤닝,6,6,5,54,525,58.1,5.2,2000,14.8,77.8,90.7,97.2,0,0,0,1,0,0,1,0,0
천마,7,11,9,54,447,27.5,5.2,2000,14.1,76.9,89.6,96.1,0,0,0,1,0,0,1,0,0
플레이시스투고,8,14,6,54,436,20.4,5.2,2000,14.8,78,91,97.6,0,0,0,1,0,0,1,0,0
원더볼트,9,13,10,54,441,27.5,5.2,2000,14.1,78.1,91,97.6,0,0,0,1,0,0,1,0,0
[부]트리플나인,10,12,8,59,495,3,2.1,2000,13.8,76.4,89.6,96.2,0,0,0,0,1,0,1,0,0
[부]록초이스,11,9,4,54,548,7.1,3.5,2000,14.1,76.8,90.7,97.6,0,0,0,0,1,0,1,0,0
야호스카이캣,12,5,8,55,492,27.5,5.2,2000,14.1,77.4,90.6,97.3,0,0,0,1,0,0,1,0,0
[부]그레이트킹,13,7,6,59,505,5.2,1.7,2000,13.4,76.2,89.7,96.8,0,0,0,0,1,0,1,0,0
로드위너,14,15,5,57,533,20.4,3.5,2000,13.6,76,89.7,96.9,0,0,0,0,1,0,1,0,0
[부]월드파워,15,4,4,54,490,18,3.5,2000,13.5,76.3,90.7,98.6,0,0,0,0,1,0,1,0,0
럭키법전,1,9,3,53.5,504,8.7,1.6,1300,13.3,30.3,42.3,48.4,1,1,1,0,1,0,1,0,0
송암캔디,2,2,4,54,473,4.8,1.6,1300,13.7,30.9,43.2,49.5,0,1,1,1,0,0,1,0,0
델타브라더,3,7,4,54.5,481,3.4,5.6,1300,13.8,31.2,43.4,49.7,0,0,1,0,1,0,1,0,0
스트라이드업,4,12,4,55,508,21.1,5.6,1300,13.7,30.6,43,49.3,0,0,0,1,0,0,1,0,0
빅토리킹,5,1,4,53.5,444,8.7,1.6,1300,14.3,31.4,43.8,50.3,0,0,0,1,0,0,1,0,0
선오브선더,6,11,4,57,476,3.4,5.6,1300,14.3,31.2,43.4,49.7,0,0,0,1,0,0,1,0,0
라온한니발,7,4,4,53.5,447,443.2,5.6,1300,13.5,30.6,42.9,49.3,0,0,0,0,0,1,1,0,0
정상돌풍,8,5,5,52,475,443.2,5.6,1300,14.2,31.5,43.9,50.6,0,0,0,0,1,0,1,0,0
브라운로즈,9,6,5,54,464,14.3,5.6,1300,13.5,30.4,42.4,48.6,0,0,0,0,0,1,1,0,0
섬싱노바디노,10,10,4,56,476,21.1,5.6,1300,13.5,30.4,42.5,48.8,0,0,0,0,1,0,1,0,0
풀문스카이,11,3,4,52,479,21.1,1.6,1300,13.8,30.9,43.5,50.2,0,0,0,0,1,0,1,0,0
배다리프린스,1,12,3,55,473,8.4,6.3,1200,13.5,24.4,36.2,42.3,1,1,1,0,1,0,1,0,0
루킹퍼스트,2,10,3,52,513,21.9,5.3,1200,13.7,24.6,36.5,42.6,0,1,1,0,1,0,1,0,0
춘산,3,6,3,56.5,452,1.9,1,1200,14.3,25.6,37.8,43.9,0,0,1,0,0,1,1,0,0
글로벌삭스,4,1,3,56,460,11.1,27.4,1200,14.3,25.5,37.1,43.3,0,0,0,1,0,0,1,0,0
대디코잔,5,7,3,52.5,470,3.7,27.4,1200,14,25.2,36.9,43,0,0,0,1,0,0,1,0,0
파워요트,6,2,3,52,479,61.6,27.4,1200,14.1,25.2,36.8,43,0,0,0,0,1,0,1,0,0
켄터키망치,7,3,3,51.5,468,61.6,27.4,1200,14.1,25.5,37.5,43.7,0,0,0,1,0,0,1,0,0
안양옥센,8,11,3,52,475,61.6,27.4,1200,13.8,24.8,36.8,43.3,0,0,0,1,0,0,1,0,0
보문정기,9,5,4,53,458,61.6,27.4,1200,14.6,25.8,37.5,43.7,0,0,0,1,0,0,1,0,0
신의열매,10,8,3,52,500,61.6,27.4,1200,14.1,25.3,37.5,44,0,0,0,1,0,0,1,0,0
코인피버,11,4,3,52,468,10.3,27.4,1200,14.3,25.9,38.2,44.5,0,0,0,1,0,0,1,0,0
월드캡틴,12,9,3,52.5,520,61.6,27.4,1200,14.1,25.3,37.6,44.3,0,0,0,0,1,0,1,0,0
조지퀸,1,1,3,54,493,5.5,6.1,1000,13.3,13.3,24,30,1,1,1,0,0,1,1,0,0
굿바우,2,3,3,54,481,62.9,34,1000,13.4,13.4,24.1,30,0,1,1,0,0,1,1,0,0
커리어하이,3,8,3,54,470,9.7,17.8,1000,13.9,13.9,24.5,30.5,0,0,1,0,0,1,1,0,0
그레이스퀸,4,5,3,54,445,1.2,1,1000,13.6,13.6,24.3,30.3,0,0,0,0,0,1,1,0,0
케이엔파워,5,4,3,54,447,57.2,3.1,1000,13.7,13.7,24.5,30.5,0,0,0,0,0,1,1,0,0
프라임서밋,6,2,3,54,470,57.2,3.4,1000,13.5,13.5,24.3,30.4,0,0,0,0,0,1,1,0,0
막판찬스,7,11,3,54,459,104.8,34,1000,13.9,13.9,25.1,31.3,0,0,0,0,0,1,1,0,0
거버넌스,8,6,3,54,450,57.2,34,1000,14.1,14.1,25.1,31.3,0,0,0,0,0,1,1,0,0
스마트굿,9,9,3,54,518,104.8,34,1000,14.8,14.8,26,32.1,0,0,0,0,0,1,1,0,0
퍼스트파워,10,12,3,54,462,104.8,34,1000,13.6,13.6,24.3,30.5,0,0,0,0,0,1,1,0,0
튼트나,11,7,3,56,508,18,17.8,1000,13.6,13.6,24.3,30.4,0,0,0,0,1,0,1,0,0
파란왕자,1,9,3,56,480,1.3,2.5,1200,13.3,24.3,36.3,42.6,1,1,1,0,1,0,0,1,0
마루캐슬,2,8,3,54,497,16.8,2,1200,13.6,24.6,36.6,43.1,0,1,1,0,0,1,0,1,0
아로마,3,6,3,56,470,33.6,4.9,1200,13.6,24.4,36.4,42.8,0,0,1,0,1,0,0,1,0
하트제니,4,1,3,54,436,33.6,4.9,1200,14.4,25.7,37.9,44.6,0,0,0,0,0,1,0,1,0
디데이플라이,5,2,3,56,488,33.6,4.9,1200,13.7,24.6,36.7,43.2,0,0,0,0,1,0,0,1,0
좋은사이,6,4,2,54.5,444,5.6,1,1200,14.2,25.3,37.6,44.4,0,0,0,0,1,0,0,1,0
튼트나,7,10,3,52,499,33.6,4.9,1200,13.7,24.6,36.6,43.1,0,0,0,0,1,0,0,1,0
피엔에스곧감,8,7,2,52.5,415,33.6,4.9,1200,14.6,26.3,38.8,45.3,0,0,0,0,0,1,0,1,0
미소가득,9,5,3,54,454,33.6,4.9,1200,14.2,25.4,37.9,44.4,0,0,0,0,0,1,0,1,0
그린스카이,10,11,3,54,430,33.6,4.9,1200,13.9,25.1,37.3,44,0,0,0,0,0,1,0,1,0
피이자드,11,3,2,54.5,455,33.6,4.9,1200,14.5,26.1,38.7,45.4,0,0,0,0,1,0,0,1,0
라이드럭키,1,9,3,54,486,2.5,4.5,1200,13.4,23.9,35.7,41.8,1,1,1,1,0,0,0,1,0
농부의수채화,2,1,4,53.5,448,2.4,1,1200,13.7,24.7,36.2,42.3,0,1,1,0,0,1,0,1,0
메니스탠드,3,8,4,54,461,24.5,1,1200,13.6,24.5,36.2,42.4,0,0,1,0,0,1,0,1,0
천향국색,4,5,3,53.5,471,36.8,31.2,1200,13.5,24.2,35.9,42.2,0,0,0,0,0,1,0,1,0
메이세이드림,5,3,4,52,475,73.6,31.2,1200,14.6,25.8,37.6,43.8,0,0,0,0,0,1,0,1,0
올마이퀸,6,4,4,52,443,3.5,15.6,1200,14,25.2,37.1,43.4,0,0,0,0,0,1,0,1,0
윈드리버,7,10,4,52,454,36.8,31.2,1200,13.6,24.5,36.3,42.6,0,0,0,0,0,1,0,1,0
광야불기둥,8,6,6,55.5,437,73.6,31.2,1200,14,25.1,36.9,43.1,0,0,0,0,0,1,0,1,0
큐피드초이스,9,7,4,51,435,73.6,31.2,1200,14.7,26.5,38.5,44.5,0,0,0,0,0,1,0,1,0
흥깨비,10,2,4,51.5,480,73.6,31.2,1200,13.5,24.3,35.9,42,0,0,0,0,0,1,0,1,0
위즈모멘트,1,3,3,54,541,66.9,11.4,1200,13.8,25,37,43.1,1,1,1,0,0,1,1,0,0
파이팅나우,2,2,3,56,473,3.8,1.4,1200,14,25.2,37.2,43.3,0,1,1,0,1,0,1,0,0
최고캠프,3,7,3,54,492,11.2,1.4,1200,13.5,24.3,36.5,42.6,0,0,1,0,0,1,1,0,0
베스트실버,4,1,3,56,483,66.9,11.4,1200,14.3,25.6,37.8,44.1,0,0,0,0,1,0,1,0,0
위너콰드릴,5,6,3,54,464,1.3,1.3,1200,13.8,24.6,36.5,42.6,0,0,0,0,0,1,1,0,0
디바인파워,6,9,3,56,477,66.9,11.4,1200,14.4,25.8,38.6,45.3,0,0,0,0,1,0,1,0,0
레이디대로,7,4,3,54,445,66.9,11.4,1200,14.4,25.4,37.3,43.6,0,0,0,0,0,1,1,0,0
버닝포인트,8,11,3,54,483,66.9,11.4,1200,13.6,24.7,36.9,43.2,0,0,0,0,0,1,1,0,0
송암플레이어,9,12,3,54,442,66.9,1.4,1200,13.6,24.6,37.3,43.9,0,0,0,0,0,1,1,0,0
챌린지삭스,10,10,3,54,465,66.9,11.4,1200,13.6,24.4,38.6,45.4,0,0,0,0,0,1,1,0,0
빅포스원,11,5,3,54,502,66.9,11.4,1200,13.8,24.6,36.6,43,0,0,0,0,0,1,1,0,0
삼정타퍼즈,12,8,3,56,483,66.9,4.7,1200,13.5,24.3,38.6,53.3,0,0,0,0,1,0,1,0,0
발바투,1,3,3,56,471,10.8,3.2,1200,14.5,25.5,37.3,43.5,1,1,1,0,1,0,1,0,0
방주,2,8,3,56,514,5.1,1,1200,13.5,24.1,35.5,41.5,0,1,1,1,0,0,1,0,0
가나파크,3,11,3,54,500,10.8,2.5,1200,13.8,24.8,36.6,42.9,0,0,1,0,0,1,1,0,0
금아로버스트,4,1,3,54,452,118.4,35.2,1200,14,25.2,37.1,43.2,0,0,0,0,0,1,1,0,0
선더케이,5,10,3,56,505,1.6,3.2,1200,13.4,24.1,35.5,41.5,0,0,0,0,1,0,1,0,0
컴플리트샤인,6,4,3,54,498,118.4,35.2,1200,13.9,25.4,37.2,43.3,0,0,0,0,0,1,1,0,0
럭키불패,7,9,3,56,444,118.4,35.2,1200,14.2,25.7,38.1,44.4,0,0,0,0,1,0,1,0,0
포에버원,8,6,3,54,480,10.8,2,1200,13.6,24.5,36.2,42.4,0,0,0,0,0,1,1,0,0
러빙댄서,9,2,3,54,486,118.4,35.2,1200,13.7,24.6,36.3,42.6,0,0,0,0,0,1,1,0,0
갑오사랑해,10,12,3,54,437,9.1,1.3,1200,13.6,24.5,36.5,42.9,0,0,0,0,0,1,1,0,0
초동럭키,11,7,3,54,479,118.4,35.2,1200,14.8,26.2,38,44.1,0,0,0,0,0,1,1,0,0
스타트매직,12,5,3,56,455,118.4,35.2,1200,14.6,26.2,38.5,45.3,0,0,0,0,1,0,1,0,0
블루케이,1,10,3,54,516,2.9,1.4,1300,13.3,29.7,41.5,47.4,1,1,1,0,0,1,1,0,0
올드블레이드,2,12,3,54,462,8.9,2.5,1300,14.1,31.1,43.3,49.3,0,1,1,0,0,1,1,0,0
금성에이스,3,2,3,52,524,57.6,11.6,1300,13.6,30.1,42.1,48.3,0,0,1,0,0,1,1,0,0
프라우들리,4,11,3,54,455,30.2,15.3,1300,13.8,30.5,42.8,49,0,0,0,0,0,1,1,0,0
파워뮤직,5,4,3,54,477,30.2,15.3,1300,14.4,31.7,44.4,50.6,0,0,0,0,0,1,1,0,0
청담여걸,6,5,3,54,488,5.2,2.5,1300,13.9,31.1,43.2,49.3,0,0,0,0,0,1,1,0,0
보헤미안뮤직,7,8,3,54,455,57.6,15.3,1300,14.1,31.5,44.1,50.3,0,0,0,0,0,1,1,0,0
글로벌선,8,3,3,54,467,30.2,3.7,1300,13.7,30.4,42.4,48.7,0,0,0,0,0,1,1,0,0
천지부사,9,7,3,54,491,57.6,2.7,1300,13.4,29.8,41.8,48,0,0,0,0,0,1,1,0,0
서니케이,10,9,3,54,456,3,1.1,1300,13.7,30.4,42.5,49,0,0,0,0,0,1,1,0,0
글로리파이터,11,6,3,54,544,10.4,2.5,1300,13.5,30.2,42.2,48.6,0,0,0,0,0,1,1,0,0
그린트리서밋,12,1,3,54,506,57.6,22.2,1300,13.9,31.5,44.1,50.4,0,0,0,0,0,1,1,0,0
한센초이스,1,6,3,54,456,127.2,25.9,1300,13.5,30.3,43,49.7,1,1,1,0,0,1,1,0,0
클린하트,2,11,3,55,521,21.2,3,1300,14,31.1,43.5,49.8,0,1,1,0,1,0,1,0,0
원더풀라이트,3,4,3,53.5,472,11.6,1.9,1300,14.1,31.4,44,50.3,0,0,1,0,0,1,1,0,0
사나래,4,5,4,54,478,18.2,1.2,1300,13.7,30.7,43.5,50.1,0,0,0,0,0,1,1,0,0
티케파이어,5,12,3,55,515,254.4,25.9,1300,14.1,30.6,43.2,49.9,0,0,0,0,1,0,1,0,0
골든스위치,6,7,3,53,454,254.4,1.9,1300,13.6,31.1,43.7,50.2,0,0,0,0,0,1,1,0,0
홍산,7,8,3,55,447,254.4,25.9,1300,13.8,31.1,43.7,50.3,0,0,0,1,0,0,1,0,0
더비스트,8,3,3,55,468,1.2,1.2,1300,14.6,31.7,44.3,50.9,0,0,0,0,1,0,1,0,0
소중한골든,9,1,3,53,460,254.4,25.9,1300,14.5,31.7,44.4,50.9,0,0,0,1,0,0,1,0,0
비앙카,10,9,4,54.5,452,6.2,25.9,1300,13.5,30.3,43,49.7,0,0,0,0,0,1,1,0,0
천지바람,11,2,3,55.5,511,254.4,25.9,1300,14,31.5,44,50.7,0,0,0,0,1,0,1,0,0
넘버원타깃,12,10,3,53,479,254.4,1.9,1300,13.7,30.6,44.1,51.8,0,0,0,0,0,1,1,0,0
톱시드,1,11,3,56.5,464,2.6,2.4,1400,13.8,36.6,48.9,55.2,1,1,1,1,0,0,1,0,0
더드림,2,12,3,55,485,5.5,1.5,1400,13.9,36.7,49,55.2,0,1,1,1,0,0,1,0,0
해피먼스,3,2,3,54,510,5.1,2.4,1400,14.1,37.2,49.8,56.3,0,0,1,0,0,1,1,0,0
일여하여,4,7,5,53.5,464,304,8.4,1400,14.2,37.8,50.4,56.9,0,0,0,0,0,1,1,0,0
시드니머니,5,6,4,53.5,414,30.4,9,1400,14.1,36.9,49.4,55.9,0,0,0,0,0,1,1,0,0
야호엠제이캣,6,1,4,54.5,455,304,2.3,1400,14.1,36.9,49.3,55.5,0,0,0,0,0,1,1,0,0
이스트라이크,7,8,4,55,514,4.7,2.4,1400,14.3,37.2,49.9,56.5,0,0,0,0,1,0,1,0,0
에이원킹,8,5,4,55.5,489,5.5,3.8,1400,14.6,38.2,50.4,56.9,0,0,0,0,1,0,1,0,0
공작왕,9,3,3,55.5,501,20.3,2.4,1400,14.8,38.9,51.5,57.9,0,0,0,1,0,0,1,0,0
신록,10,4,3,55.5,548,304,3.7,1400,14.1,37.1,49.8,56.3,0,0,0,0,1,0,1,0,0
그린파크,11,9,5,54,464,304,9,1400,15.1,39,51.8,58.4,0,0,0,0,0,1,1,0,0
선샤인레이디,12,10,4,53,488,304,9,1400,15.1,38.8,51.5,57.9,0,0,0,0,0,1,1,0,0
드림포레,1,1,3,56,520,4.1,1.9,1200,13.5,24,35.7,42,1,1,1,0,1,0,1,0,0
농부의수채화,2,5,4,52,453,2.7,2.3,1200,13.9,24.7,36.5,42.6,0,1,1,0,0,1,1,0,0
티즈시티,3,8,4,54.5,497,55.1,19.3,1200,14.2,25.1,36.7,42.8,0,0,1,0,1,0,1,0,0
아이스펀치,4,3,3,55.5,480,3,1.9,1200,13.7,24.1,35.8,42.1,0,0,0,0,1,0,1,0,0
에이투제트,5,6,3,53.5,467,10.2,2.3,1200,13.8,24.5,36.2,42.5,0,0,0,0,1,0,1,0,0
그레이트칸,6,2,3,54.5,525,13.8,1,1200,13.6,24.3,36.1,42.3,0,0,0,0,1,0,1,0,0
미라클호프,7,9,4,56.5,475,275.6,115.7,1200,13.9,24.9,36.7,43,0,0,0,0,1,0,1,0,0
아라리요,8,11,3,54.5,483,10,2.3,1200,13.7,24.5,36.6,42.8,0,0,0,0,1,0,1,0,0
스피드버드,9,12,3,55,482,275.6,16.5,1200,13.8,24.8,36.7,42.9,0,0,0,0,1,0,1,0,0
파크블레이드,10,7,4,53.5,469,275.6,115.7,1200,14.3,25.3,39.1,43.4,0,0,0,0,0,1,1,0,0
하늘공원,11,10,4,53,456,275.6,115.7,1200,14.4,25.3,39.1,43.4,0,0,0,0,0,1,1,0,0
